scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,node,branch,component,mean,lower,upper,t0,t1,young,old,harmonic,arithmetic
growth,0,6,true,poisson_separate,g09_o1,9,False,True,c,,SNP,5591.962945190211,5364.194446853341,5794.834739574554,,,,,,
growth,0,6,true,poisson_separate,g09_o1,9,False,True,a.1,,SNP,17703.574315627367,15825.434480323602,19148.455459211527,,,,,,
growth,0,6,true,poisson_separate,g09_o1,9,False,True,a.2,,SNP,14313.539863296213,7995.760170895411,28993.300388252024,,,,,,
growth,0,6,true,poisson_separate,g09_o1,9,False,True,n1,,SNP,38866.6714601541,33234.26378347576,41780.38714836879,,,,,,
growth,0,6,true,poisson_separate,g09_o1,9,False,True,n2,,SNP,14802.89875666071,13837.252133460777,15777.539949258475,,,,,,
growth,0,6,true,poisson_separate,g09_o1,9,False,True,root,,SNP,16585.120136595033,15553.638825820155,17756.767926390836,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,a,,IBD,30641.074782256877,26377.557037759874,35721.49404226462,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,b,,IBD,21852.38983757075,18058.23230945801,26139.4312774725,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c,,IBD,15995.423077695901,13333.687249293082,17472.464201570707,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c.1,,IBD,14964.498317190877,14145.038792494444,16529.196788912035,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c.2,,IBD,21164.79105399773,18917.281004877415,23342.388638629756,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,n1,,IBD,21199.2116427233,18924.084822368095,22608.278282568135,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,n2,,IBD,16008.560800810028,14907.94936671999,16729.945339726284,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,root,,IBD,15245.606078673944,14613.4905704249,15867.303170689716,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,a,,SNP,6240.6213549451795,5820.143373124532,7190.316083538161,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,b,,SNP,651384.7830412191,250189.8710845494,1467816.021253275,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c,,SNP,8442.351734067519,7383.901319694213,9346.410632528246,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c.1,,SNP,7533.6786267690995,7368.677154985222,7948.984367106005,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,c.2,,SNP,433176.7702863522,236184.80324121471,793945.4073538656,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,n1,,SNP,370343.8690338472,271837.5328206855,559270.4612346061,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,n2,,SNP,71363.49867621934,65109.17325785137,84683.02344257651,,,,,,
growth,0,6,true,poisson_separate,g19_o1,19,False,True,root,,SNP,17028.541681531147,16701.809389979266,17883.620922177255,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a,,IBD,48499.01475956301,41777.26212317879,74689.25998154595,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,b,,IBD,19504.914235608812,17968.48864471035,21345.664616020167,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,c,,IBD,15120.258876263371,13881.523243076457,15859.040691478349,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a.1,,IBD,29142.92251974318,26674.38815569001,30017.76249479641,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a.2,,IBD,9791.18956312256,7868.500139463737,12382.921103334786,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,n1,,IBD,21698.133251120227,20065.098635696817,22972.83704240928,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,n2,,IBD,21198.697935621098,19143.806939491864,22734.96141561469,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,root,,IBD,28609.502383486793,26394.79551223164,30753.506116920114,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a,,SNP,7338.041543203884,6465.155423751659,7982.380574693429,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,b,,SNP,782813.7502574613,299902.67930604145,1049565.9671946052,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,c,,SNP,2674.8742887901835,2572.16519065448,2841.2999246324425,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a.1,,SNP,16073.04479200795,14142.003087526065,18287.49287446259,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,a.2,,SNP,10446.746160197601,9876.23824370593,11802.464265245168,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,n1,,SNP,17673.432017738884,16588.13471860804,19271.23647497429,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,n2,,SNP,17382.15626248603,16381.447939024734,18831.548083832713,,,,,,
growth,0,6,true,poisson_separate,g08_o1,8,False,True,root,,SNP,16673.633714605116,15633.919279146356,17681.006451339552,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,a,,IBD,71791.73878574661,44289.992211362645,91382.82358757452,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,b,,IBD,19030.019882560086,17618.31795396347,20123.145638696744,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c,,IBD,15542.066395583824,14383.768342733672,19696.530852726868,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c.1,,IBD,13552.409366687541,12820.479649122275,14693.609877904613,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c.2,,IBD,9514.565682933697,8995.063979403432,11585.383828025437,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,n1,,IBD,9909.72928994462,9101.649126712251,11546.698708371867,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,n2,,IBD,26211.48134879719,24041.088940211263,27502.4403982865,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,root,,IBD,26007.676521283003,23738.0084209537,27210.4849635889,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,a,,SNP,6580.373518028325,5962.076444432961,7155.763595994416,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,b,,SNP,624015.5167869983,424503.8749096972,1274229.9300206257,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c,,SNP,2135.290862286646,1761.4917963084195,2535.1568947506867,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c.1,,SNP,2859.4620679428617,2706.7180527043106,3179.161135748516,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,c.2,,SNP,12433.216786571209,10449.367135820301,15170.8025780623,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,n1,,SNP,12431.622401682718,11466.220619250671,13189.57935146942,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,n2,,SNP,21788.45398415522,20064.648172495305,23394.495558027207,,,,,,
growth,0,6,true,poisson_separate,g18_o1,18,False,True,root,,SNP,22582.26524548133,20653.876985178253,24225.232669420693,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,a,,IBD,30955.339042293188,24527.83991514687,33261.33826783855,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,b,,IBD,21353.597503298453,19655.751144045687,23466.63220463793,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c,,IBD,15129.483524355157,14245.320027512287,17294.261107515358,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,n1,,IBD,15864.39249974216,15117.119120434132,16300.726773658931,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c.1,,IBD,13038.635449664394,8498.615445220827,15247.475485194414,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c.2,,IBD,14134.609246347825,13464.420639045835,16253.784685094097,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,n2,,IBD,14334.475226903143,13769.950855310122,16311.286918968593,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,root,,IBD,14039.996122877448,13259.348580956152,14702.626902566913,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,a,,SNP,6326.728529150192,5959.717699358049,6463.106734945764,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,b,,SNP,441523.8403134355,341525.3976879272,664025.9736141878,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c,,SNP,6234.887034595048,5309.789223639986,9351.218639516668,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,n1,,SNP,42434.827625128644,38249.737719768564,46279.129212817046,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c.1,,SNP,10271.641145458443,6894.436219031376,12150.102899515317,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,c.2,,SNP,17401.374235440682,14012.290939245517,28818.319828771182,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,n2,,SNP,20524.56675005062,16812.371473023788,30625.286261201836,,,,,,
growth,0,6,true,poisson_separate,g16_o2,16,False,False,root,,SNP,15135.738106515642,14732.623805049012,15458.873204463183,,,,,,
growth,0,6,true,poisson_separate,g22_o2,22,False,False,a,a,IBD,33681.35329757325,29873.892744964203,42181.67374170562,0,50,150000.0,15000.000000000004,38376.41397765426,58629.761532959434
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b,b,IBD,17758.840540060395,14626.176879181374,19033.373121098222,0,10,60000.0,15000.0,27725.886112315693,32460.63971965263
growth,0,6,true,poisson_separate,g22_o2,22,False,False,c,c,IBD,13588.42785379617,12555.3486334696,14149.448173588247,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
growth,0,6,true,poisson_separate,g22_o2,22,False,False,loop1,loop1,IBD,17488.410683121183,13543.742219397729,19790.96495343779,10,25,15000.0,15000.0,15000.0,15000.000000000004
growth,0,6,true,poisson_separate,g22_o2,22,False,False,loop2,loop2,IBD,17537.865785895327,14650.06609324489,21142.798823156285,10,25,5000.0,5000.0,5000.0,5000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,anc_b,anc_b,IBD,17217.147726315416,14954.304811131335,19885.12787703416,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b.1,b.1,IBD,16015.333858255499,13723.415274452465,17595.65979024269,30,50,15000.0,15000.0,14999.999999999998,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b.2,b.2,IBD,26077.22781247786,23121.026917517625,32625.21928237952,30,100,5000.0,5000.0,5000.000000000001,5000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,right,right,IBD,25498.414276448737,23249.138662431793,29894.856905940323,100,300,15000.0,15000.0,15000.000000000004,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,left,left,IBD,11387.66225794775,9573.10542869934,12487.106154013707,50,300,15000.0,15000.0,14999.999999999996,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,root,root,IBD,15686.27112409064,15007.346006247108,16517.952738704185,300,,15000.0,15000.0,15000.0,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,a,a,SNP,14592.66769156558,12446.080771915078,16110.16301921652,0,50,150000.0,15000.000000000004,38376.41397765426,58629.761532959434
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b,b,SNP,17668.252597482406,16070.05740258442,23287.291695317577,0,10,60000.0,15000.0,27725.886112315693,32460.63971965263
growth,0,6,true,poisson_separate,g22_o2,22,False,False,c,c,SNP,17936.84874651562,16949.419339013737,21825.55952157828,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
growth,0,6,true,poisson_separate,g22_o2,22,False,False,loop1,loop1,SNP,17582.52589300766,15839.011449385642,22879.773345966194,10,25,15000.0,15000.0,15000.0,15000.000000000004
growth,0,6,true,poisson_separate,g22_o2,22,False,False,loop2,loop2,SNP,17638.810642966648,16014.55030012783,23691.746580456045,10,25,5000.0,5000.0,5000.0,5000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,anc_b,anc_b,SNP,17506.08956294686,15969.501704475322,22831.38310691912,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b.1,b.1,SNP,17228.477722918386,15650.049958482336,20880.917063129124,30,50,15000.0,15000.0,14999.999999999998,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,b.2,b.2,SNP,17854.38583571649,16585.605048478727,19097.351439963157,30,100,5000.0,5000.0,5000.000000000001,5000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,right,right,SNP,17625.559271310063,16781.839977430827,19148.993880146863,100,300,15000.0,15000.0,15000.000000000004,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,left,left,SNP,15855.40230005969,15131.211190014748,16770.86183467399,50,300,15000.0,15000.0,14999.999999999996,15000.0
growth,0,6,true,poisson_separate,g22_o2,22,False,False,root,root,SNP,16180.067785204843,15389.47377429535,16911.871823658403,300,,15000.0,15000.0,15000.0,15000.0
growth,0,6,true,poisson_separate,g12_o2,12,False,False,a,,IBD,21676.16966312477,20051.311271604183,25205.581235255526,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b,,IBD,20236.449064231918,19077.57956676408,21725.574591728247,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,c,,IBD,14928.023542634717,14516.359501055955,15403.087444690489,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,n1,,IBD,20871.471971937135,20535.8371374592,22734.473596254444,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b.1,,IBD,22227.96771674946,21338.943885985293,23644.22291150373,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b.2,,IBD,20487.207093275665,20156.94097885129,21876.94203530407,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,n2,,IBD,20584.157538637777,20214.45594919412,21924.296373185625,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,root,,IBD,21704.83186587294,21093.088648802874,23401.31941135567,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,a,,SNP,8154.692498466138,7688.3532945523575,8533.040933194183,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b,,SNP,939749.812381658,702579.1601913197,1081663.2808433366,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,c,,SNP,2739.7046880892494,2713.0988743459075,2762.194707291459,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,n1,,SNP,29770.508137337976,26833.30809353357,32347.54068322791,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b.1,,SNP,31483.01559371446,28409.971879536773,35087.47230360852,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,b.2,,SNP,39733.17675816753,37344.07707273383,46029.389374297905,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,n2,,SNP,37542.72834481752,34438.252932013624,41359.886354137176,,,,,,
growth,0,6,true,poisson_separate,g12_o2,12,False,False,root,,SNP,25304.13025546805,23128.076822719657,27212.53125110608,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a,,IBD,47809.390532689344,39581.78393471771,65431.76413581482,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,b,,IBD,21279.55480223511,18596.226102728848,23979.53706443757,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,c,,IBD,15894.429621003737,14774.008802192639,16761.705942381548,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a.1,,IBD,17243.72579289237,15636.86409976801,19505.123918023248,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a.2,,IBD,15589.425398856838,13854.685435831962,16995.44945220695,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,n1,,IBD,15070.228016399606,14256.421785122806,15883.495464052565,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,n2,,IBD,18336.552020638424,15214.832631874058,21381.707161900136,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,root,,IBD,16519.761001823903,15134.618947453744,17893.0654750563,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a,,SNP,4776.376155036789,4377.734316145899,5038.9722952861175,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,b,,SNP,526389.9382478533,304847.58111359866,1098646.2075088199,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,c,,SNP,6200.264229707551,5804.414743275245,6452.825917955919,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a.1,,SNP,11082.569297017906,7475.414542996621,23736.166978105546,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,a.2,,SNP,21961.16206570371,16731.91925706758,30413.246509120912,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,n1,,SNP,44076.568420418786,37281.147486424576,49601.3946967579,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,n2,,SNP,18554.74229943112,16858.536882399152,20044.363574945124,,,,,,
growth,0,6,true,poisson_separate,g05_o1,5,False,True,root,,SNP,15313.688123251823,14710.73976120476,16261.840318690274,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,a,,IBD,47337.854923440456,45829.77845378958,47221.55024388412,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,b,,IBD,19154.54969738835,19008.901489494245,20935.90530257905,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c,,IBD,17005.425234775714,16913.370594164142,17691.957391302472,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c.1,,IBD,13204.882422667311,8992.854800845525,13632.7135558905,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c.2,,IBD,14809.404378735126,14395.423411090367,14866.886030074556,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,n1,,IBD,12765.754621337242,9359.887240507207,13110.369757505063,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,n2,,IBD,30982.697743682922,26340.856087715325,31489.031083045233,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,root,,IBD,30634.913231283514,25491.562656573213,31197.63752112499,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,a,,SNP,5813.931098285176,5698.09484076566,6894.972170320681,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,b,,SNP,731022.5915553069,723921.1350732325,821404.6758759753,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c,,SNP,1601.4232176472171,1551.2564811322006,2035.4906304068766,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c.1,,SNP,10918.560340478884,10755.614625613674,12516.46726587074,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,c.2,,SNP,3122.056738356681,3053.819515079561,3134.978962610041,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,n1,,SNP,12054.877843397406,12006.864306130019,12075.873503133465,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,n2,,SNP,17169.55544028977,17176.085014978755,17179.487429362965,,,,,,
growth,0,6,true,poisson_separate,g21_o1,21,False,False,root,,SNP,16810.822354791493,16812.552594339013,16896.186732223883,,,,,,
