scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,lp_ibd,lp_snp,chi2_ibd,chi2_snp
growth,0,1,true,poisson_shared,g03_o1,3,False,True,-1012.5889317824749,-139.96265237225902,8099222.84061857,372.6990907066511
growth,0,1,true,poisson_shared,g13_o1,13,False,True,-690.0105607892012,33.0682971954619,349747.8448699403,26.637191571354464
growth,0,1,true,poisson_shared,g07_o1,7,False,True,-703.2569844079931,-73.32756544553946,36314.13830715375,239.42891685321516
growth,0,1,true,poisson_shared,g17_o1,17,False,True,-290.6605661467673,-52.35867189459436,559.896993549818,197.49112975154947
growth,0,1,true,poisson_shared,g06_o1,6,False,True,-683.9900377856001,-98.33352377272627,30044.593563661194,289.44083350784507
growth,0,1,true,poisson_shared,g22_o1,22,False,True,-195.78996868531706,42.98739345357458,108.73668570489389,6.798999055127682
growth,0,1,true,poisson_shared,g16_o1,16,False,False,-301.52547396939065,-97.35924834035788,336.95605684359816,287.49228264336716
growth,0,1,true,poisson_shared,g02_o1,2,False,True,-1033.1593628056896,-160.80038163835718,2362372.7112864573,414.37454923897553
growth,0,1,true,poisson_shared,g12_o1,12,False,True,-948.8299449930333,-86.86965149114305,109632491.24631563,266.51308894437744
growth,0,1,true,poisson_shared,g15_o2,15,False,False,-207.89891927209857,42.43032564106527,136.23248291000104,7.913134680158029
growth,0,1,true,poisson_shared,g21_o2,21,False,False,-612.4413859294204,-51.42342376116059,1886.789982434549,195.62063348455516
growth,0,1,true,poisson_shared,g09_o1,9,False,False,-223.08133845590487,-18.773945568193042,186.80325776507192,130.32167709874878
growth,0,1,true,poisson_shared,g19_o1,19,False,True,-295.09330665603426,-112.4391305438075,285.5354292151139,317.6520470505414
growth,0,1,true,poisson_shared,g08_o1,8,False,False,-993.3051692637,-136.66018280116458,3894521.9494883744,366.09415156490974
growth,0,1,true,poisson_shared,g18_o1,18,False,True,-576.2092165670995,-63.58802116794468,1289.4471842002167,219.9498282981999
growth,0,1,true,poisson_shared,g16_o2,16,False,True,-294.91509385257467,-105.32416367084247,323.29992588775167,303.4221133036928
growth,0,1,true,poisson_shared,g22_o2,22,False,False,-208.48265406721788,44.1634566283167,144.3955424152685,4.446872705596501
growth,0,1,true,poisson_shared,g12_o2,12,False,False,-978.1051739728703,-36.71772878021278,1338.7447264060374,166.2092435226706
growth,0,1,true,poisson_shared,g05_o1,5,False,True,-292.50691023707157,-49.432268361095126,506.5562691635183,191.63832268441288
growth,0,1,true,poisson_shared,g21_o1,21,False,True,-603.4391356616067,-54.35557756434373,1222.098044146409,201.48494109108876
growth,0,1,true,poisson_shared,g09_o2,9,False,True,-284.2626788487684,-57.521490512800945,494.4271005707924,207.8167669877969
growth,0,1,true,poisson_shared,g15_o1,15,False,True,-196.3168218776839,45.29559816760644,109.92480040390868,2.1825896270736953
growth,0,1,true,poisson_shared,g01_o1,1,False,True,-307.2821577178846,-98.4298255462301,418.1756577641184,289.63343705473596
growth,0,1,true,poisson_shared,g11_o1,11,False,True,-214.5260145015319,44.833092898417604,182.74346470124974,3.107600165410255
growth,0,1,true,poisson_shared,g10_o1,10,False,True,-209.92834082866307,44.14014456792398,164.299179224746,4.493496826387581
growth,0,1,true,poisson_shared,g04_o1,4,False,True,-294.8217618825133,-40.01465498365502,513.8589276239238,172.8030959295251
growth,0,1,true,poisson_shared,g20_o1,20,False,True,-727.9110872987053,-76.98069331207647,93475.59424022486,246.73517258677742
growth,0,1,true,poisson_shared,g08_o2,8,False,True,-1015.1643339301247,20.285043794912657,1441.4929106773652,52.203698372376174
growth,0,1,true,poisson_shared,g14_o1,14,False,True,-681.7244512254284,26.946126385925133,303401.3216592293,38.88153319037049
growth,0,1,true,poisson_separate,g03_o1,3,False,True,-535.5682610168183,25.120398405968583,960.5895229179314,42.53298915024921
growth,0,1,true,poisson_separate,g13_o1,13,False,True,-537.1291717476221,18.94451466477958,1061.3941947323078,54.884756632744185
growth,0,1,true,poisson_separate,g07_o1,7,False,True,-525.259908292863,23.155744243230018,981.5708773270251,46.46229747574047
growth,0,1,true,poisson_separate,g17_o1,17,False,True,-210.7047008648874,23.84561633150023,134.83313953073073,45.0825532992159
growth,0,1,true,poisson_separate,g06_o1,6,False,True,-520.7113008901326,21.8976136822308,886.7135712050507,48.97855859774247
growth,0,1,true,poisson_separate,g22_o1,22,False,False,-192.78885429565827,44.59343961075525,108.80938192496045,3.5869067406974953
growth,0,1,true,poisson_separate,g16_o1,16,False,False,-217.24634490442978,23.754452761200476,144.29693281591747,45.26488043984168
growth,0,1,true,poisson_separate,g02_o1,2,False,True,-534.467617095226,21.600022272106283,938.9470601848222,49.5737414180054
growth,0,1,true,poisson_separate,g12_o1,12,False,False,-536.7941498036571,23.680572375400832,1020.3979823123957,45.41264121141421
growth,0,1,true,poisson_separate,g15_o2,15,False,True,-204.74253650316723,44.54682876177013,127.51618912641668,3.6801284386793505
growth,0,1,true,poisson_separate,g21_o2,21,False,True,-537.057421378404,22.69676041429011,944.0306402363001,47.38026513362728
growth,0,1,true,poisson_separate,g09_o1,9,False,False,-212.4836554222914,24.332794211064417,147.1798388144428,44.108197540139074
growth,0,1,true,poisson_separate,g19_o1,19,False,True,-214.77881726817407,24.267254879959907,142.71868461388016,44.239276202279854
growth,0,1,true,poisson_separate,g08_o1,8,False,True,-521.3471201523603,23.83253646758714,928.7476834449607,45.108713027023754
growth,0,1,true,poisson_separate,g18_o1,18,False,True,-519.5617364657315,20.921552113116537,870.4108626647807,50.93068173602937
growth,0,1,true,poisson_separate,g16_o2,16,False,True,-218.80472090623508,23.105557345928567,140.71768769296108,46.56267127034199
growth,0,1,true,poisson_separate,g22_o2,22,False,True,-202.5343657974345,45.561669524272425,127.01469148896783,1.6504469136519508
growth,0,1,true,poisson_separate,g12_o2,12,False,True,-538.1648290037804,22.882621418386677,928.1057908057126,47.00854312542181
growth,0,1,true,poisson_separate,g05_o1,5,False,True,-213.35036348007486,24.02697594593688,137.65864490755348,44.719834070398086
growth,0,1,true,poisson_separate,g21_o1,21,False,False,-517.7566403725709,21.404586772494262,865.0990485121157,49.96461241721384
growth,0,1,true,poisson_separate,g09_o2,9,False,True,-209.16168206835738,23.039002659350494,135.72582232674867,46.69578064351232
growth,0,1,true,poisson_separate,g15_o1,15,False,False,-193.08462947765045,44.82602036182947,110.05219163874304,3.1217452385988835
growth,0,1,true,poisson_separate,g01_o1,1,False,True,-217.55623091749192,23.365220514883344,141.20861981685582,46.04334493250601
growth,0,1,true,poisson_separate,g11_o1,11,False,True,-212.29798273043184,45.21069906023331,136.2130872003429,2.3523878417225257
growth,0,1,true,poisson_separate,g10_o1,10,False,True,-211.78626296916977,44.755584430423184,139.93948588595578,3.2626171013517427
growth,0,1,true,poisson_separate,g04_o1,4,False,True,-211.06846199221673,20.968355275701533,137.40230206592045,50.83707541079724
growth,0,1,true,poisson_separate,g20_o1,20,False,True,-538.0790115537576,24.92842104623304,982.7956273641826,42.91694386982297
growth,0,1,true,poisson_separate,g08_o2,8,False,False,-542.1263724328201,21.414026570015306,1016.0593686036177,49.945732822264745
growth,0,1,true,poisson_separate,g14_o1,14,False,True,-538.0149513190258,23.727358060826283,866.0992004313887,45.31906984064374
growth,0,1,hapibd,poisson_shared,g03_o1,3,False,True,-986.8886603912201,-135.2446746048322,12129956.425736047,363.263135171779
growth,0,1,hapibd,poisson_shared,g13_o1,13,False,True,-661.0008961994404,31.34252027181934,394078.05973064364,30.088745418623976
growth,0,1,hapibd,poisson_shared,g07_o1,7,False,True,-670.1511873468395,-75.38967434057143,38099.09984966794,243.55313464317084
growth,0,1,hapibd,poisson_shared,g17_o1,17,False,True,-301.3871707679913,-53.2128172178341,652.6209292746416,199.1994203979475
growth,0,1,hapibd,poisson_shared,g06_o1,6,False,True,-678.4020709022565,-80.38597930658737,34012.81379190617,253.5457445756401
growth,0,1,hapibd,poisson_shared,g22_o1,22,False,True,-198.28280244313527,44.64701260439798,119.05141105807654,3.479760753494893
growth,0,1,hapibd,poisson_shared,g16_o1,16,False,False,-294.7051522070953,-108.59430114589071,320.77642427848934,309.9623882542122
growth,0,1,hapibd,poisson_shared,g02_o1,2,False,True,-998.0364221035028,-167.4185843608006,3592270.9796286896,427.61095468334514
growth,0,1,hapibd,poisson_shared,g12_o1,12,False,True,-923.6685754183895,-76.17766336780714,194174633.17272538,245.12911269750438
growth,0,1,hapibd,poisson_shared,g15_o2,15,False,False,-211.15654022196077,42.112474256125125,151.50137688995443,8.548837449970398
growth,0,1,hapibd,poisson_shared,g21_o2,21,False,True,-590.9920053838049,-63.90246405881225,7176.095917081786,220.57871407980485
growth,0,1,hapibd,poisson_shared,g09_o1,9,False,True,-231.00423473939287,-11.404957910140773,212.30844234898547,115.58370178228527
growth,0,1,hapibd,poisson_shared,g19_o1,19,False,True,-285.7281471904357,-118.45214847576747,272.8706523505317,329.67808291446784
growth,0,1,hapibd,poisson_shared,g08_o1,8,False,True,-989.7486364246829,23.35059886196637,1419.4821499956206,46.07258823833594
growth,0,1,hapibd,poisson_shared,g18_o1,18,False,True,-569.4945883570718,-68.94805810275145,2068.123697541986,230.66990216780783
growth,0,1,hapibd,poisson_shared,g16_o2,16,False,True,-293.4270199368933,-110.42132843117196,311.88132900973613,313.61644282476186
growth,0,1,hapibd,poisson_shared,g22_o2,22,False,False,-210.17164189481775,41.98377515909712,150.1706183252697,8.8062356440232
growth,0,1,hapibd,poisson_shared,g12_o2,12,False,False,-964.4149219489594,-26.699637601494533,1320.8287513863183,146.17306116513518
growth,0,1,hapibd,poisson_shared,g05_o1,5,False,True,-303.12182958466144,-50.30501620887653,647.7658033240996,193.383818380245
growth,0,1,hapibd,poisson_shared,g21_o1,21,False,False,-673.8828845707458,-75.55225843813028,41338.83054739591,243.8783028384265
growth,0,1,hapibd,poisson_shared,g09_o2,9,False,False,-297.58761212474707,-49.90731868757466,583.1276100339971,192.58842333737311
growth,0,1,hapibd,poisson_shared,g15_o1,15,False,True,-197.70002268709737,42.60164725757039,115.66194857868703,7.570491447146142
growth,0,1,hapibd,poisson_shared,g01_o1,1,False,True,-311.9011750551298,-98.94015407710168,468.0497504806331,290.6540941164743
growth,0,1,hapibd,poisson_shared,g11_o1,11,False,True,-218.73355886660823,44.42287239702615,214.2215481809931,3.928041168223588
growth,0,1,hapibd,poisson_shared,g10_o1,10,False,True,-215.9339488390725,43.53672708498148,175.37067387463412,5.700331792282596
growth,0,1,hapibd,poisson_shared,g04_o1,4,False,True,-294.4197972962895,-46.13602395192274,542.980193765425,185.04583386616474
growth,0,1,hapibd,poisson_shared,g20_o1,20,False,True,-692.3109837514394,-84.2085596689817,74215.80846994529,261.1909053000343
growth,0,1,hapibd,poisson_shared,g08_o2,8,False,False,-996.4999938271692,21.754989611088916,1413.8632225234073,49.26380674006438
growth,0,1,hapibd,poisson_shared,g14_o1,14,False,True,-661.3915737395246,29.073749249606927,605482.8132538506,34.62628746301204
growth,0,1,hapibd,poisson_separate,g03_o1,3,False,True,-512.4021731068016,24.188287512913632,904.5721496147162,44.397210936397386
growth,0,1,hapibd,poisson_separate,g13_o1,13,False,True,-512.6452318664557,23.27626036682873,883.0487427828607,46.221265228587555
growth,0,1,hapibd,poisson_separate,g07_o1,7,False,True,-499.35142241510505,23.289468436489393,865.5146516586962,46.194849089218586
growth,0,1,hapibd,poisson_separate,g17_o1,17,False,True,-215.8378276495294,21.420506602246945,140.10576606157403,49.93277275770891
growth,0,1,hapibd,poisson_separate,g06_o1,6,False,True,-499.87229046873296,24.11670000302869,868.6588523481294,44.54038595616682
growth,0,1,hapibd,poisson_separate,g22_o1,22,False,False,-194.54034130334162,42.614398992142654,111.35959563219001,7.544987977935291
growth,0,1,hapibd,poisson_separate,g16_o1,16,False,True,-217.99460168119657,22.621211206788615,143.3647709866155,47.53136354869516
growth,0,1,hapibd,poisson_separate,g02_o1,2,False,True,-513.2097814811746,25.08236379904386,865.0630636716301,42.60905836411334
growth,0,1,hapibd,poisson_separate,g12_o1,12,False,True,-513.120074547835,22.452264259169738,915.5726122389489,47.8692574439534
growth,0,1,hapibd,poisson_separate,g15_o2,15,False,True,-209.4393962083447,44.190082455851794,137.87937949365414,4.393621050495499
growth,0,1,hapibd,poisson_separate,g21_o2,21,False,False,-517.7864712927301,21.826862235166033,927.9120269113794,49.12006149194512
growth,0,1,hapibd,poisson_separate,g09_o1,9,False,False,-214.83797334375237,22.809954379346163,144.99527064150925,47.153877203509936
growth,0,1,hapibd,poisson_separate,g19_o1,19,False,True,-215.21304748300878,24.09052239613707,139.85581510366538,44.592741169936794
growth,0,1,hapibd,poisson_separate,g08_o1,8,False,True,-513.8881866681174,23.362520931935777,881.9056482174655,46.04874409833257
growth,0,1,hapibd,poisson_separate,g18_o1,18,False,True,-498.2247710524316,20.647591041899847,822.0695297758384,51.47860387840293
growth,0,1,hapibd,poisson_separate,g16_o2,16,False,False,-217.18683752496185,22.858519539472944,147.90299495367864,47.05674688324988
growth,0,1,hapibd,poisson_separate,g22_o2,22,False,True,-210.13075980991158,43.627823538525774,128.66738898961876,5.518138885197471
growth,0,1,hapibd,poisson_separate,g12_o2,12,False,False,-518.0926901246153,22.644944357476177,963.9752011114199,47.48389724732497
growth,0,1,hapibd,poisson_separate,g05_o1,5,False,True,-213.7777825737703,25.845988869148723,151.8863757189279,41.08180822400193
growth,0,1,hapibd,poisson_separate,g21_o1,21,False,True,-499.5711076493241,23.52825978362009,831.4143188177536,45.71726639490607
growth,0,1,hapibd,poisson_separate,g09_o2,9,False,True,-211.19314028219014,23.44080720028829,140.01117999005876,45.892171561712516
growth,0,1,hapibd,poisson_separate,g15_o1,15,False,False,-198.9285404626443,45.55628363101829,116.37529852319472,1.6612187001708958
growth,0,1,hapibd,poisson_separate,g01_o1,1,False,True,-215.56707232065668,22.23254691254953,149.62433813721105,48.30869213713213
growth,0,1,hapibd,poisson_separate,g11_o1,11,False,True,-209.7943040995416,44.79902047290666,137.52975593602474,3.175745016431247
growth,0,1,hapibd,poisson_separate,g10_o1,10,False,True,-208.50046366037915,44.697290279647106,136.823637862608,3.3792054029960257
growth,0,1,hapibd,poisson_separate,g04_o1,4,False,True,-214.0086258141681,24.12570302056683,143.3765092830208,44.5223799211514
growth,0,1,hapibd,poisson_separate,g20_o1,20,False,True,-515.2774458238777,24.89467728884483,879.3586589201699,42.984431384601535
growth,0,1,hapibd,poisson_separate,g08_o2,8,False,False,-517.1510824913111,25.44128282112789,857.1422385145978,41.89122031994611
growth,0,1,hapibd,poisson_separate,g14_o1,14,False,True,-513.6145063683801,24.229686378683557,908.0722396347419,44.31441320484632
growth,0,2,true,poisson_shared,g03_o1,3,False,True,-1036.5490934675415,-139.40219216234505,88286.82545352136,372.0094774254875
growth,0,2,true,poisson_shared,g13_o1,13,False,True,-718.6827873684634,28.9956471342262,10993.50643058021,35.213798832357384
growth,0,2,true,poisson_shared,g07_o1,7,False,True,-711.2392147730793,-85.54146474970207,3304.521799474246,264.2880226002757
growth,0,2,true,poisson_shared,g17_o1,17,False,True,-302.35986146011794,-52.07323396605059,456.5494840327761,197.3515610326804
growth,0,2,true,poisson_shared,g06_o1,6,False,True,-710.7530041511308,-95.38986210531161,2941.262476683405,283.984817311111
growth,0,2,true,poisson_shared,g22_o1,22,False,True,-194.896634222072,45.93326860752374,102.66586650755227,1.3385558857534205
growth,0,2,true,poisson_shared,g16_o1,16,False,False,-298.05380738114496,-101.72252489994267,319.448578973441,296.65014290076283
growth,0,2,true,poisson_shared,g02_o1,2,False,True,-1052.5270587401722,-161.3469081683129,32366.9160524529,415.8989094376275
growth,0,2,true,poisson_shared,g12_o1,12,False,True,-976.3205649707818,-93.37166721772451,510903.62396578933,279.9484275362349
growth,0,2,true,poisson_shared,g15_o2,15,False,False,-203.99764469271975,44.075190910906706,117.62111596845786,5.054711279001748
growth,0,2,true,poisson_shared,g21_o2,21,False,False,-735.4286748641076,-88.47191273075089,4575.102783783592,270.14891856231844
growth,0,2,true,poisson_shared,g09_o1,9,False,True,-230.90033323625303,-21.617905574481078,216.41877740011103,136.44090424983654
growth,0,2,true,poisson_shared,g19_o1,19,False,True,-295.90764893837945,-110.48990254846049,306.2882654133117,314.18489819812163
growth,0,2,true,poisson_shared,g08_o1,8,False,True,-1010.4186032831761,-136.26919617526613,43264.0429600106,365.7434854515507
growth,0,2,true,poisson_shared,g18_o1,18,False,True,-581.2073251244394,-75.26543939786109,980.5675658843106,243.73597189672014
growth,0,2,true,poisson_shared,g16_o2,16,False,True,-297.0669322181898,-105.42012051723785,310.0919606680997,304.0453341354859
growth,0,2,true,poisson_shared,g22_o2,22,False,False,-205.05809856211562,44.98918059120547,121.2538575124109,3.2267319183526744
growth,0,2,true,poisson_shared,g12_o2,12,False,False,-1049.2698785105374,-159.14962325407825,95602.98804965334,411.5043396100344
growth,0,2,true,poisson_shared,g05_o1,5,False,True,-293.0192716708765,-50.57875042601421,411.2579334998137,194.3625939527407
growth,0,2,true,poisson_shared,g21_o1,21,False,True,-722.6355633175699,-77.63075123416064,3425.732439486449,248.46659556911214
growth,0,2,true,poisson_shared,g09_o2,9,False,False,-291.30617732293206,-52.511700718365574,400.6703750326949,198.22849453746392
growth,0,2,true,poisson_shared,g15_o1,15,False,True,-191.75623813369606,44.799511731893986,96.30985725433445,3.6060696369876055
growth,0,2,true,poisson_shared,g01_o1,1,False,True,-309.02617876709814,-102.60482155291277,397.5465959041587,298.4147362064102
growth,0,2,true,poisson_shared,g11_o1,11,False,True,-219.90208726888903,44.86887919563447,213.30585844903948,3.4673347095470044
growth,0,2,true,poisson_shared,g10_o1,10,False,True,-228.53016528154143,43.33408107850849,287.96681804668185,6.536930943828229
growth,0,2,true,poisson_shared,g04_o1,4,False,True,-286.87057140908564,-48.63155160102299,398.05123165155544,190.46819630283977
growth,0,2,true,poisson_shared,g20_o1,20,False,True,-632.9236905567244,-69.39697508865049,1477.6094259758315,231.99904327798697
growth,0,2,true,poisson_shared,g08_o2,8,False,False,-1068.476796247648,16.757046836585534,1500.4381189754822,59.690999427630665
growth,0,2,true,poisson_shared,g14_o1,14,False,True,-719.0447784689527,31.729092402358656,10003.22665665866,29.746908295986145
growth,0,2,true,poisson_separate,g03_o1,3,False,True,-549.6574913385106,19.49254720263796,788.1504757334012,54.21999869553338
growth,0,2,true,poisson_separate,g13_o1,13,False,True,-553.7267206614995,18.27519115284882,797.8675828271234,56.65471079510643
growth,0,2,true,poisson_separate,g07_o1,7,False,True,-534.8344119492059,20.49607954282059,817.2551047298549,52.21293401513881
growth,0,2,true,poisson_separate,g17_o1,17,False,True,-210.24413713744246,19.721908064050588,139.73535696084454,53.76127697269585
growth,0,2,true,poisson_separate,g06_o1,6,False,True,-533.6664452827499,18.88149589431152,852.2386503944313,55.44210131212428
growth,0,2,true,poisson_separate,g22_o1,22,False,False,-191.92404049047033,45.089262250819274,96.17923423863188,3.0265685991712292
growth,0,2,true,poisson_separate,g16_o1,16,False,True,-216.81945097321483,20.790063282048255,157.09662712734098,51.62496653680307
growth,0,2,true,poisson_separate,g02_o1,2,False,True,-548.3071755007835,19.564847034564917,813.2576003312874,54.075399031674195
growth,0,2,true,poisson_separate,g12_o1,12,False,True,-550.6370779967157,18.94021963701887,817.5231719546236,55.32465382674804
growth,0,2,true,poisson_separate,g15_o2,15,False,True,-201.34038616172074,45.452017931318515,110.00351868174305,2.3010572381716257
growth,0,2,true,poisson_separate,g21_o2,21,False,True,-552.9046700591024,18.03167937727972,876.874430285064,57.1417343462455
growth,0,2,true,poisson_separate,g09_o1,9,False,False,-211.4705634641228,17.81018962447351,142.26052759523998,57.584713851788834
growth,0,2,true,poisson_separate,g19_o1,19,False,True,-214.735360737603,16.829311683066265,138.782217656061,59.54646973470648
growth,0,2,true,poisson_separate,g08_o1,8,False,True,-529.8945040152922,19.74460376324271,756.4389940364066,53.71588557431413
growth,0,2,true,poisson_separate,g18_o1,18,False,True,-529.8048921128011,19.584251801012865,773.069763152804,54.03658949883827
growth,0,2,true,poisson_separate,g16_o2,16,False,False,-217.68881874610932,18.456342773127123,136.9736396213412,56.29240755464428
growth,0,2,true,poisson_separate,g22_o2,22,False,True,-203.4205342557764,45.411813771832804,123.422709501503,2.3814655571425556
growth,0,2,true,poisson_separate,g12_o2,12,False,False,-556.8272946165954,16.708661625141065,830.7595053640537,59.787769850522366
growth,0,2,true,poisson_separate,g05_o1,5,False,True,-210.22287088052957,19.96797389932349,137.8569222899003,53.26914530214706
growth,0,2,true,poisson_separate,g21_o1,21,False,False,-534.0028160189431,18.09229669045296,801.4021519273033,57.02049971989575
growth,0,2,true,poisson_separate,g09_o2,9,False,True,-209.80620887639094,18.32764961781046,135.62671310703138,56.5497938651814
growth,0,2,true,poisson_separate,g15_o1,15,False,False,-192.38923093449566,44.01345787020939,94.30259650351539,5.178177360442665
growth,0,2,true,poisson_separate,g01_o1,1,False,True,-216.3081496828691,16.598984939123948,135.2294624782851,60.00712322245233
growth,0,2,true,poisson_separate,g11_o1,11,False,True,-212.7634436345778,44.462396758778766,131.66403317772446,4.280299583300156
growth,0,2,true,poisson_separate,g10_o1,10,False,True,-207.55915445918237,45.25282697590037,128.49133605887135,2.69943914900014
growth,0,2,true,poisson_separate,g04_o1,4,False,True,-211.55194348089992,17.56082568124863,140.15983598148995,58.08344173829996
growth,0,2,true,poisson_separate,g20_o1,20,False,True,-550.4013373455037,15.661358375295054,748.4269886922858,61.882376350313066
growth,0,2,true,poisson_separate,g08_o2,8,False,False,-553.7174910782993,19.74772443332445,849.1774122164873,53.70964423414601
growth,0,2,true,poisson_separate,g14_o1,14,False,True,-551.7066559725121,20.010934120198982,806.0836450136508,53.18322486041731
growth,0,2,hapibd,poisson_shared,g03_o1,3,False,True,-1038.139359377713,-137.4664133917634,112233.65244784873,368.1379198843274
growth,0,2,hapibd,poisson_shared,g13_o1,13,False,True,-721.7765681841906,27.636665360409037,14936.932836009426,37.931762379964
growth,0,2,hapibd,poisson_shared,g07_o1,7,False,True,-718.7031727577516,-76.57015882320866,3776.4689225385564,246.34541074743584
growth,0,2,hapibd,poisson_shared,g17_o1,17,False,True,-291.7849172030021,-54.70403586896235,410.2913350395147,202.61316483878056
growth,0,2,hapibd,poisson_shared,g06_o1,6,False,True,-715.4613152233121,-87.66539288147634,3536.6267857469393,268.53587886359475
growth,0,2,hapibd,poisson_shared,g22_o1,22,False,True,-197.9259997589254,44.27136684340326,105.7545001799174,4.662359413985221
growth,0,2,hapibd,poisson_shared,g16_o1,16,False,False,-295.7564083226475,-106.37903391782862,322.97098892530687,305.96316093643395
growth,0,2,hapibd,poisson_shared,g02_o1,2,False,True,-1050.8381138376917,-165.76447532346435,55018.832852900196,424.73404374751846
growth,0,2,hapibd,poisson_shared,g12_o1,12,False,True,-983.1360202176228,-88.57045404804626,588945.0166706794,270.34600119689446
growth,0,2,hapibd,poisson_shared,g15_o2,15,False,False,-214.09441173803538,44.40499775837527,138.67476505328128,4.395097584057487
growth,0,2,hapibd,poisson_shared,g21_o2,21,False,False,-617.3631655366813,-78.23259502902114,1264.4756672473068,249.67028315876905
growth,0,2,hapibd,poisson_shared,g09_o1,9,False,False,-224.45782119930047,-20.32245377405611,225.7395532227034,133.85000064894194
growth,0,2,hapibd,poisson_shared,g19_o1,19,False,True,-299.3304130239587,-105.54469137925746,317.9221519596533,304.2944758599707
growth,0,2,hapibd,poisson_shared,g08_o1,8,False,True,-1001.6430369485699,-144.24370272200628,64067.51848482521,381.6924985448523
growth,0,2,hapibd,poisson_shared,g18_o1,18,False,True,-583.84991347476,-69.82834442567665,981.6045710451443,232.86178195203684
growth,0,2,hapibd,poisson_shared,g16_o2,16,False,True,-295.7417174946399,-104.6000825832044,318.51384032575424,302.40525826708097
growth,0,2,hapibd,poisson_shared,g22_o2,22,False,False,-212.83034030387773,44.09136194457727,132.47491096037612,5.02236921163676
growth,0,2,hapibd,poisson_shared,g12_o2,12,False,False,-1051.349508731444,-34.72847152362297,1522.2732584115306,162.66203614823553
growth,0,2,hapibd,poisson_shared,g05_o1,5,False,True,-294.76768484872326,-51.912452400212544,428.0490274639317,197.0299979011006
growth,0,2,hapibd,poisson_shared,g21_o1,21,False,True,-716.6824860656011,-80.75530141693099,4258.239173770772,254.7156959344767
growth,0,2,hapibd,poisson_shared,g09_o2,9,False,True,-287.97972200059246,-54.18885021423152,399.46519062255595,201.5827935292491
growth,0,2,hapibd,poisson_shared,g15_o1,15,False,True,-196.31657501868634,46.44425523220033,104.29294905085113,0.31658263645041396
growth,0,2,hapibd,poisson_shared,g01_o1,1,False,True,-300.2502021254592,-106.19776111318794,384.06862007709964,305.6006153272058
growth,0,2,hapibd,poisson_shared,g11_o1,11,False,True,-224.52246670252475,44.60077074839213,371.6830292917434,4.003551603976069
growth,0,2,hapibd,poisson_shared,g10_o1,10,False,True,-210.0319546588497,44.075398901010416,169.10072946516632,5.054295298819283
growth,0,2,hapibd,poisson_shared,g04_o1,4,False,True,-283.07882412082466,-48.76530998001816,411.6767885508684,190.73571306077164
growth,0,2,hapibd,poisson_shared,g20_o1,20,False,True,-738.6495603356811,-86.41578337156318,5296.431051551503,266.03665984404046
growth,0,2,hapibd,poisson_shared,g08_o2,8,False,False,-1023.7865669835238,-141.33347417433944,48185.74353749817,375.872041449106
growth,0,2,hapibd,poisson_shared,g14_o1,14,False,True,-719.1462373116457,28.44743425828851,14899.715423796504,36.310224584216726
growth,0,2,hapibd,poisson_separate,g03_o1,3,False,True,-551.5893337432146,19.702569581709845,848.932721334965,53.799953937399536
growth,0,2,hapibd,poisson_separate,g13_o1,13,False,True,-550.9461499377051,20.853738210685542,771.6105530291347,51.4976166794286
growth,0,2,hapibd,poisson_separate,g07_o1,7,False,True,-532.481771753471,19.680518328459563,825.7608469213529,53.84405644396908
growth,0,2,hapibd,poisson_separate,g17_o1,17,False,True,-211.00658876078202,18.75759942677263,141.31626381175784,55.68989424728332
growth,0,2,hapibd,poisson_separate,g06_o1,6,False,True,-534.4635273348283,18.296901489335973,804.5709564583262,56.61129012213651
growth,0,2,hapibd,poisson_separate,g22_o1,22,False,False,-196.69715711421492,45.129147204878734,107.4940074715772,2.946798691051601
growth,0,2,hapibd,poisson_separate,g16_o1,16,False,True,-213.09580559166207,18.987931315293043,149.58490169674496,55.22923047020711
growth,0,2,hapibd,poisson_separate,g02_o1,2,False,True,-554.4678353050466,20.323924405790017,910.8082858670687,52.55724428928395
growth,0,2,hapibd,poisson_separate,g12_o1,12,False,True,-553.0236420483766,16.5051184788569,853.765846236975,60.19485614311232
growth,0,2,hapibd,poisson_separate,g15_o2,15,False,False,-210.81288355746975,43.65902793242889,136.60713975073205,5.887037235985928
growth,0,2,hapibd,poisson_separate,g21_o2,21,False,True,-553.7581856452013,18.418414827665746,852.2038571824344,56.368263445474724
growth,0,2,hapibd,poisson_separate,g09_o1,9,False,False,-208.2266282775735,18.732357789990868,137.31369357404836,55.74037752081339
growth,0,2,hapibd,poisson_separate,g19_o1,19,False,True,-215.59882201794176,18.337479593172716,141.47076075153865,56.530133914451184
growth,0,2,hapibd,poisson_separate,g08_o1,8,False,True,-533.4130557386572,18.393515192399864,809.206603820433,56.41806271598487
growth,0,2,hapibd,poisson_separate,g18_o1,18,False,True,-552.287338728664,18.100714360170333,824.362316052539,57.00366438046737
growth,0,2,hapibd,poisson_separate,g16_o2,16,False,False,-214.65841450054083,18.553841399747956,149.09489096020673,56.0974103013064
growth,0,2,hapibd,poisson_separate,g22_o2,22,False,True,-210.40437991457839,45.46810403240801,132.37017002614186,2.268885035980649
growth,0,2,hapibd,poisson_separate,g12_o2,12,False,False,-555.3500616269084,16.568650409135387,815.9500783283193,60.067792282439605
